missile,window_left_s,window_right_s,time_s,margin_m
M2,6.6769658970000005,11.2644839239,9.82696589699999,4.267163934513044
M2,6.6769658970000005,11.2644839239,9.87696589699999,4.073552022526091
M2,6.6769658970000005,11.2644839239,9.926965896999988,3.879646102390587
M2,6.6769658970000005,11.2644839239,9.976965896999989,3.6854576492654925
M2,6.6769658970000005,11.2644839239,10.02696589699999,3.4909852104952543
M2,6.6769658970000005,11.2644839239,10.076965896999988,3.29624869503784
M2,6.6769658970000005,11.2644839239,10.126965896999987,3.10125700886136
M2,6.6769658970000005,11.2644839239,10.176965896999988,2.9060169847198
M2,6.6769658970000005,11.2644839239,10.226965896999989,2.710534670488233
M2,6.6769658970000005,11.2644839239,10.276965896999988,2.5148154286686557
M2,6.6769658970000005,11.2644839239,10.326965896999987,2.3188640226548562
M2,6.6769658970000005,11.2644839239,10.376965896999987,2.122677892317231
M2,6.6769658970000005,11.2644839239,10.426965896999988,1.9262662658605727
M2,6.6769658970000005,11.2644839239,10.476965896999987,1.7296342168263568
M2,6.6769658970000005,11.2644839239,10.526965896999986,1.532784716066919
M2,6.6769658970000005,11.2644839239,10.576965896999987,1.3357204128215745
M2,6.6769658970000005,11.2644839239,10.626965896999987,1.1384436669537426
M2,6.6769658970000005,11.2644839239,10.676965896999986,0.9409565834667308
M2,6.6769658970000005,11.2644839239,10.726965896999985,0.7432610350552142
M2,6.6769658970000005,11.2644839239,10.776965896999986,0.5453586872329357
M2,6.6769658970000005,11.2644839239,10.826965896999987,0.34725101832203364
M2,6.6769658970000005,11.2644839239,10.876965896999986,0.14893933832470374
M2,6.6769658970000005,11.2644839239,10.926965896999985,-0.049577790055472803
M2,6.6769658970000005,11.2644839239,10.976965896999985,-0.24829929423355068
M2,6.6769658970000005,11.2644839239,11.026965896999986,-0.44722156226536036
M2,6.6769658970000005,11.2644839239,11.076965896999985,-0.6463438259918561
M2,6.6769658970000005,11.2644839239,11.126965896999984,-0.8456654231128731
M2,6.6769658970000005,11.2644839239,11.176965896999985,-1.0451857848136061
M2,6.6769658970000005,11.2644839239,11.226965896999985,-1.2449044316382096
M2,6.6769658970000005,11.2644839239,11.2644839239,-1.3948953920667133
M2,13.8470614116,22.0238033906,13.8470614116,-1.4304652891348706
M2,13.8470614116,22.0238033906,13.897061411600001,-1.22662058687812
M2,13.8470614116,22.0238033906,13.947061411600002,-1.0226050661758705
M2,13.8470614116,22.0238033906,13.997061411600003,-0.8184194263569093
M2,13.8470614116,22.0238033906,14.047061411600003,-0.6140644751852555
M2,13.8470614116,22.0238033906,14.097061411600004,-0.40954114302652656
M2,13.8470614116,22.0238033906,14.147061411600005,-0.20485049381726306
M2,13.8470614116,22.0238033906,14.197061411600005,1.0803341865539551e-07
M2,13.8470614116,22.0238033906,14.247061411600006,0.20501513553689144
M2,13.8470614116,22.0238033906,14.297061411600007,0.41019311783801626
M2,13.8470614116,22.0238033906,14.347061411600007,0.6155322742406639
M2,13.8470614116,22.0238033906,14.397061411600008,0.8210305914818345
M2,13.8470614116,22.0238033906,14.447061411600009,1.0266858007070194
M2,13.8470614116,22.0238033906,14.49706141160001,1.232495343283924
M2,13.8470614116,22.0238033906,14.54706141160001,1.438456339668008
M2,13.8470614116,22.0238033906,14.597061411600011,1.6445655422192118
M2,13.8470614116,22.0238033906,14.647061411600012,1.8508192924324725
M2,13.8470614116,22.0238033906,14.697061411600012,2.0572134653147307
M2,13.8470614116,22.0238033906,14.747061411600013,2.263743404756668
M2,13.8470614116,22.0238033906,14.797061411600014,2.4704038491459857
M2,13.8470614116,22.0238033906,14.847061411600015,2.6771888465522
M2,13.8470614116,22.0238033906,14.897061411600015,2.8840916479247083
M2,13.8470614116,22.0238033906,14.947061411600016,3.0911026064037905
M2,13.8470614116,22.0238033906,14.997061411600017,3.2982053206696307
M2,13.8470614116,22.0238033906,15.047061411600017,3.5053988782047183
M2,13.8470614116,22.0238033906,15.097061411600018,3.7126718329879624
M2,13.8470614116,22.0238033906,15.147061411600019,3.9200110492573375
M2,13.8470614116,22.0238033906,15.19706141160002,4.127401399483063
M2,13.8470614116,22.0238033906,15.24706141160002,4.334825399001731
M2,13.8470614116,22.0238033906,15.297061411600021,4.54226275821363
M2,13.8470614116,22.0238033906,15.347061411600022,4.749689824107832
M2,13.8470614116,22.0238033906,15.397061411600022,4.957075502233729
M2,13.8470614116,22.0238033906,15.447061411600023,5.16437377914665
M2,13.8470614116,22.0238033906,15.497061411600024,5.3715611194801705
M2,13.8470614116,22.0238033906,15.547061411600025,5.5785911998741975
M2,13.8470614116,22.0238033906,15.597061411600025,5.785408405408142
M2,13.8470614116,22.0238033906,15.647061411600026,5.9919454562159045
M2,13.8470614116,22.0238033906,15.697061411600027,6.1981021408136145
M2,13.8470614116,22.0238033906,15.747061411600027,6.403780064174805
M2,13.8470614116,22.0238033906,15.797061411600028,6.608865249405143
M2,13.8470614116,22.0238033906,15.847061411600029,6.799025140160284
M2,13.8470614116,22.0238033906,15.89706141160003,6.861129492260086
M2,13.8470614116,22.0238033906,15.94706141160003,6.910510002642765
M2,13.8470614116,22.0238033906,15.997061411600031,6.946481840718611
M2,13.8470614116,22.0238033906,16.047061411600033,6.968483974022428
M2,13.8470614116,22.0238033906,16.09706141160003,6.976096760842923
M2,13.8470614116,22.0238033906,16.147061411600035,6.8110347322000795
M2,13.8470614116,22.0238033906,16.197061411600032,6.6092070591455165
M2,13.8470614116,22.0238033906,16.247061411600036,6.407151057380142
M2,13.8470614116,22.0238033906,16.297061411600033,6.204864964898426
M2,13.8470614116,22.0238033906,16.347061411600038,6.002357585365093
M2,13.8470614116,22.0238033906,16.397061411600035,5.799630343444212
M2,13.8470614116,22.0238033906,16.44706141160004,5.596684248387915
M2,13.8470614116,22.0238033906,16.497061411600036,5.393519983347548
M2,13.8470614116,22.0238033906,16.54706141160004,5.190137969987595
M2,13.8470614116,22.0238033906,16.597061411600038,4.986538423885099
M2,13.8470614116,22.0238033906,16.647061411600042,4.782721389074865
M2,13.8470614116,22.0238033906,16.69706141160004,4.57868677470999
M2,13.8470614116,22.0238033906,16.747061411600043,4.3744343729090795
M2,13.8470614116,22.0238033906,16.79706141160004,4.1699638823484255
M2,13.8470614116,22.0238033906,16.847061411600045,3.9652749212519556
M2,13.8470614116,22.0238033906,16.897061411600042,3.7603670399604914
M2,13.8470614116,22.0238033906,16.947061411600046,3.5552397292632234
M2,13.8470614116,22.0238033906,16.997061411600043,3.349892433241447
M2,13.8470614116,22.0238033906,17.047061411600048,3.1443245507288644
M2,13.8470614116,22.0238033906,17.097061411600045,2.938535444979668
M2,13.8470614116,22.0238033906,17.14706141160005,2.7325244440244427
M2,13.8470614116,22.0238033906,17.197061411600046,2.526290847837231
M2,13.8470614116,22.0238033906,17.24706141160005,2.3198339315734504
M2,13.8470614116,22.0238033906,17.297061411600048,2.113152946185676
M2,13.8470614116,22.0238033906,17.347061411600052,1.9062471224079314
M2,13.8470614116,22.0238033906,17.39706141160005,1.699115671236866
M2,13.8470614116,22.0238033906,17.447061411600053,1.4917577884013689
M2,13.8470614116,22.0238033906,17.49706141160005,1.2841726518974603
M2,13.8470614116,22.0238033906,17.547061411600055,1.076359427075424
M2,13.8470614116,22.0238033906,17.597061411600052,0.8683160986862877
M2,13.8470614116,22.0238033906,17.647061411600056,0.6600419898662402
M2,13.8470614116,22.0238033906,17.697061411600053,0.4515372595116425
M2,13.8470614116,22.0238033906,17.747061411600058,0.24280102173579543
M2,13.8470614116,22.0238033906,17.797061411600055,0.23672202588270075
M2,13.8470614116,22.0238033906,17.84706141160006,0.2860357417485808
M2,13.8470614116,22.0238033906,17.897061411600056,0.33992495437891
M2,13.8470614116,22.0238033906,17.94706141160006,0.38659088515475126
M2,13.8470614116,22.0238033906,17.997061411600058,0.43574447954759954
M2,13.8470614116,22.0238033906,18.047061411600062,0.4848490652882642
M2,13.8470614116,22.0238033906,18.09706141160006,0.5363673374120665
M2,13.8470614116,22.0238033906,18.147061411600063,0.5892585819156739
M2,13.8470614116,22.0238033906,18.19706141160006,0.692573197273413
M2,13.8470614116,22.0238033906,18.247061411600065,0.8774130650973682
M2,13.8470614116,22.0238033906,18.297061411600062,1.0554832730205845
M2,13.8470614116,22.0238033906,18.347061411600066,1.2377701525269114
M2,13.8470614116,22.0238033906,18.397061411600063,1.4171705893179087
M2,13.8470614116,22.0238033906,18.447061411600068,1.5917544267005752
M2,13.8470614116,22.0238033906,18.497061411600065,1.8296723022426065
M2,13.8470614116,22.0238033906,18.54706141160007,2.06992484281861
M2,13.8470614116,22.0238033906,18.597061411600066,2.309722863257141
M2,13.8470614116,22.0238033906,18.64706141160007,2.548986178477066
M2,13.8470614116,22.0238033906,18.697061411600068,2.787621409339291
M2,13.8470614116,22.0238033906,18.747061411600072,3.0255210632984664
M2,13.8470614116,22.0238033906,18.79706141160007,3.2625728692397375
M2,13.8470614116,22.0238033906,18.847061411600073,3.498641343828152
M2,13.8470614116,22.0238033906,18.89706141160007,3.73357071129851
M2,13.8470614116,22.0238033906,18.947061411600075,3.967179069733959
M2,13.8470614116,22.0238033906,18.997061411600072,4.199250713189201
M2,13.8470614116,22.0238033906,19.047061411600076,4.429552427857142
M2,13.8470614116,22.0238033906,19.097061411600073,4.657801501707004
M2,13.8470614116,22.0238033906,19.147061411600077,4.883660267596834
M2,13.8470614116,22.0238033906,19.197061411600075,5.0882419219557375
M2,13.8470614116,22.0238033906,19.24706141160008,5.280813837018496
M2,13.8470614116,22.0238033906,19.297061411600076,5.467824855781511
M2,13.8470614116,22.0238033906,19.34706141160008,5.648499613111338
M2,13.8470614116,22.0238033906,19.397061411600077,5.821936463110053
M2,13.8470614116,22.0238033906,19.44706141160008,5.987126790508915
M2,13.8470614116,22.0238033906,19.49706141160008,6.142935554066968
M2,13.8470614116,22.0238033906,19.547061411600083,6.288091480971323
M2,13.8470614116,22.0238033906,19.59706141160008,6.421212002697441
M2,13.8470614116,22.0238033906,19.647061411600085,6.540818632075485
M2,13.8470614116,22.0238033906,19.69706141160008,6.645364100572305
M2,13.8470614116,22.0238033906,19.747061411600086,6.7332989152964
M2,13.8470614116,22.0238033906,19.797061411600083,6.803145074685984
M2,13.8470614116,22.0238033906,19.847061411600087,6.853574717177934
M2,13.8470614116,22.0238033906,19.897061411600085,6.883516916773658
M2,13.8470614116,22.0238033906,19.94706141160009,6.892224468302409
M2,13.8470614116,22.0238033906,19.997061411600086,6.879344000331624
M2,13.8470614116,22.0238033906,20.04706141160009,6.844908301687102
M2,13.8470614116,22.0238033906,20.097061411600087,6.789262080771906
M2,13.8470614116,22.0238033906,20.14706141160009,6.712864186639175
M2,13.8470614116,22.0238033906,20.19706141160009,6.615545230007635
M2,13.8470614116,22.0238033906,20.247061411600093,6.471298604972068
M2,13.8470614116,22.0238033906,20.29706141160009,6.29852848504715
M2,13.8470614116,22.0238033906,20.347061411600095,6.116043950067333
M2,13.8470614116,22.0238033906,20.39706141160009,5.925723175945503
M2,13.8470614116,22.0238033906,20.447061411600096,5.728781316674748
M2,13.8470614116,22.0238033906,20.497061411600093,5.5261324196038055
M2,13.8470614116,22.0238033906,20.547061411600097,5.318510075063095
M2,13.8470614116,22.0238033906,20.597061411600095,5.106519316656861
M2,13.8470614116,22.0238033906,20.6470614116001,4.890663150020126
M2,13.8470614116,22.0238033906,20.697061411600096,4.6713694736844005
M2,13.8470614116,22.0238033906,20.7470614116001,4.448996536849584
M2,13.8470614116,22.0238033906,20.797061411600097,4.22385334166202
M2,13.8470614116,22.0238033906,20.8470614116001,3.9962051958542615
M2,13.8470614116,22.0238033906,20.8970614116001,3.7662768665254918
M2,13.8470614116,22.0238033906,20.947061411600103,3.5342677603271593
M2,13.8470614116,22.0238033906,20.9970614116001,3.300349967935552
M2,13.8470614116,22.0238033906,21.047061411600104,3.064667941985266
M2,13.8470614116,22.0238033906,21.0970614116001,2.8273563217128457
M2,13.8470614116,22.0238033906,21.147061411600106,2.588525206110601
M2,13.8470614116,22.0238033906,21.197061411600103,2.3482795421266482
M2,13.8470614116,22.0238033906,21.247061411600107,2.106701938625692
M2,13.8470614116,22.0238033906,21.297061411600104,1.8638757475848475
M2,13.8470614116,22.0238033906,21.34706141160011,1.6198699733527224
M2,13.8470614116,22.0238033906,21.397061411600106,1.3747424975724396
M2,13.8470614116,22.0238033906,21.44706141160011,1.1285524110352156
M2,13.8470614116,22.0238033906,21.497061411600107,0.8813487150296293
M2,13.8470614116,22.0238033906,21.54706141160011,0.6331743689817522
M2,13.8470614116,22.0238033906,21.59706141160011,0.3840678723463373
M2,13.8470614116,22.0238033906,21.647061411600113,0.13406688139678735
M2,13.8470614116,22.0238033906,21.69706141160011,-0.11679666156300073
M2,13.8470614116,22.0238033906,21.747061411600114,-0.3684939246735226
M2,13.8470614116,22.0238033906,21.79706141160011,-0.6209994468880939
M2,13.8470614116,22.0238033906,21.847061411600116,-0.8742902575127864
M2,13.8470614116,22.0238033906,21.897061411600113,-1.128343530872577
M2,13.8470614116,22.0238033906,21.947061411600117,-1.3831398711562208
M2,13.8470614116,22.0238033906,21.997061411600114,-1.6386616584271945
M2,13.8470614116,22.0238033906,22.0238033906,-1.77561696474611
M2,54.1610620761,56.2800409579,54.1610620761,-0.7891244823079315
M2,54.1610620761,56.2800409579,54.2110620761,-0.6737306612212102
M2,54.1610620761,56.2800409579,54.261062076099996,-0.5591670716229409
M2,54.1610620761,56.2800409579,54.311062076099994,-0.4454608052003213
M2,54.1610620761,56.2800409579,54.36106207609999,-0.33263993273089554
M2,54.1610620761,56.2800409579,54.41106207609999,-0.22078658674363538
M2,54.1610620761,56.2800409579,54.461062076099985,-0.10990451844866911
M2,54.1610620761,56.2800409579,54.51106207609998,2.0666048072826015e-07
M2,54.1610620761,56.2800409579,54.56106207609998,0.10889527677665356
M2,54.1610620761,56.2800409579,54.61106207609998,0.21673649093328962
M2,54.1610620761,56.2800409579,54.661062076099974,0.3234285094794025
M2,54.1610620761,56.2800409579,54.71106207609997,0.4290054602273319
M2,54.1610620761,56.2800409579,54.76106207609997,0.5334303442726878
M2,54.1610620761,56.2800409579,54.811062076099965,0.6366649355403755
M2,54.1610620761,56.2800409579,54.86106207609996,0.7386227853812102
M2,54.1610620761,56.2800409579,54.91106207609996,0.8388883983657127
M2,54.1610620761,56.2800409579,54.96106207609996,0.9326880270849749
M2,54.1610620761,56.2800409579,55.011062076099954,1.0249118541931654
M2,54.1610620761,56.2800409579,55.06106207609995,1.115495754475761
M2,54.1610620761,56.2800409579,55.11106207609995,1.2044635256151128
M2,54.1610620761,56.2800409579,55.161062076099945,1.2917119629338139
M2,54.1610620761,56.2800409579,55.21106207609994,1.3771574011640624
M2,54.1610620761,56.2800409579,55.26106207609994,1.3478711196355597
M2,54.1610620761,56.2800409579,55.31106207609994,1.256064624705111
M2,54.1610620761,56.2800409579,55.361062076099934,1.1626410305434849
M2,54.1610620761,56.2800409579,55.41106207609993,1.0675977200196591
M2,54.1610620761,56.2800409579,55.46106207609993,0.9710736683391943
M2,54.1610620761,56.2800409579,55.511062076099925,0.8731122207001274
M2,54.1610620761,56.2800409579,55.56106207609992,0.7736434913590777
M2,54.1610620761,56.2800409579,55.61106207609992,0.6728324461473729
M2,54.1610620761,56.2800409579,55.66106207609992,0.5707217778296698
M2,54.1610620761,56.2800409579,55.711062076099914,0.46726187925870555
M2,54.1610620761,56.2800409579,55.76106207609991,0.362558786398564
M2,54.1610620761,56.2800409579,55.81106207609991,0.256678763547848
M2,54.1610620761,56.2800409579,55.861062076099905,0.1495998269990526
M2,54.1610620761,56.2800409579,55.9110620760999,0.04136451847732303
M2,54.1610620761,56.2800409579,55.9610620760999,-0.06793642210193696
M2,54.1610620761,56.2800409579,56.0110620760999,-0.17829970035321807
M2,54.1610620761,56.2800409579,56.061062076099894,-0.28974109320334485
M2,54.1610620761,56.2800409579,56.11106207609989,-0.4021475994935102
M2,54.1610620761,56.2800409579,56.16106207609989,-0.5154928281722757
M2,54.1610620761,56.2800409579,56.211062076099886,-0.6298458887246579
M2,54.1610620761,56.2800409579,56.26106207609988,-0.7450735789350773
M2,54.1610620761,56.2800409579,56.2800409579,-0.7890347177256896
M2,62.0816074252,62.9396945834,62.0816074252,-inf
M2,62.0816074252,62.9396945834,62.131607425199995,-inf
M2,62.0816074252,62.9396945834,62.18160742519999,-12.664384218871309
M2,62.0816074252,62.9396945834,62.23160742519999,-10.366203459700813
M2,62.0816074252,62.9396945834,62.28160742519999,-7.946784592880679
M2,62.0816074252,62.9396945834,62.331607425199984,-5.404512330468366
M2,62.0816074252,62.9396945834,62.38160742519998,-2.7459347237865845
M2,62.0816074252,62.9396945834,62.43160742519998,-4.835848699258349e-07
M2,62.0816074252,62.9396945834,62.481607425199975,2.7320617320939755
M2,62.0816074252,62.9396945834,62.53160742519997,3.242730917080147
M2,62.0816074252,62.9396945834,62.58160742519997,0.49780901449808823
M2,62.0816074252,62.9396945834,62.63160742519997,-2.7606689594914116
M2,62.0816074252,62.9396945834,62.681607425199964,-6.394678079736828
M2,62.0816074252,62.9396945834,62.73160742519996,-10.363001037889262
M2,62.0816074252,62.9396945834,62.78160742519996,-inf
M2,62.0816074252,62.9396945834,62.831607425199955,-inf
M2,62.0816074252,62.9396945834,62.88160742519995,-inf
M2,62.0816074252,62.9396945834,62.93160742519995,-inf
M2,62.0816074252,62.9396945834,62.9396945834,-inf
M3,15.406884743400001,22.9384756319,15.406884743400001,-inf
M3,15.406884743400001,22.9384756319,15.456884743400002,-inf
M3,15.406884743400001,22.9384756319,15.506884743400002,-inf
M3,15.406884743400001,22.9384756319,15.556884743400003,-inf
M3,15.406884743400001,22.9384756319,15.606884743400004,-inf
M3,15.406884743400001,22.9384756319,15.656884743400004,-0.5128923605525468
M3,15.406884743400001,22.9384756319,15.706884743400005,-0.25662725268865927
M3,15.406884743400001,22.9384756319,15.756884743400006,5.452893816482174e-07
M3,15.406884743400001,22.9384756319,15.806884743400007,0.2569906847652881
M3,15.406884743400001,22.9384756319,15.856884743400007,0.5143426166249494
M3,15.406884743400001,22.9384756319,15.906884743400008,0.7720555616213645
M3,15.406884743400001,22.9384756319,15.956884743400009,1.0301284751914768
M3,15.406884743400001,22.9384756319,16.006884743400008,1.2885596753357227
M3,15.406884743400001,22.9384756319,16.056884743400012,1.547346554642095
M3,15.406884743400001,22.9384756319,16.10688474340001,1.8064881774725041
M3,15.406884743400001,22.9384756319,16.156884743400013,2.065981932608622
M3,15.406884743400001,22.9384756319,16.20688474340001,2.3258246381499887
M3,15.406884743400001,22.9384756319,16.256884743400015,2.5860124379886225
M3,15.406884743400001,22.9384756319,16.306884743400012,2.8465406755375353
M3,15.406884743400001,22.9384756319,16.356884743400016,3.1074037377138604
M3,15.406884743400001,22.9384756319,16.406884743400013,3.3685948619310118
M3,15.406884743400001,22.9384756319,16.456884743400018,3.6301058948166496
M3,15.406884743400001,22.9384756319,16.506884743400015,3.891926987696108
M3,15.406884743400001,22.9384756319,16.55688474340002,4.154046209296752
M3,15.406884743400001,22.9384756319,16.606884743400016,4.416449048374753
M3,15.406884743400001,22.9384756319,16.65688474340002,4.679117766609752
M3,15.406884743400001,22.9384756319,16.706884743400018,4.942030549290139
M3,15.406884743400001,22.9384756319,16.756884743400022,5.20516037317144
M3,15.406884743400001,22.9384756319,16.80688474340002,5.46847058964466
M3,15.406884743400001,22.9384756319,16.856884743400023,5.731920262555465
M3,15.406884743400001,22.9384756319,16.90688474340002,5.99545588518061
M3,15.406884743400001,22.9384756319,16.956884743400025,6.2590071060985375
M3,15.406884743400001,22.9384756319,17.006884743400022,6.522481585607846
M3,15.406884743400001,22.9384756319,17.056884743400026,6.785755986986769
M3,15.406884743400001,22.9384756319,17.106884743400023,7.048657474281795
M3,15.406884743400001,22.9384756319,17.156884743400028,7.31095221390485
M3,15.406884743400001,22.9384756319,17.206884743400025,7.572305982643015
M3,15.406884743400001,22.9384756319,17.25688474340003,7.83221329672592
M3,15.406884743400001,22.9384756319,17.306884743400026,8.089900240040372
M3,15.406884743400001,22.9384756319,17.35688474340003,8.344117179516557
M3,15.406884743400001,22.9384756319,17.406884743400028,8.556794133613852
M3,15.406884743400001,22.9384756319,17.456884743400032,8.727141537415399
M3,15.406884743400001,22.9384756319,17.50688474340003,8.860711792935298
M3,15.406884743400001,22.9384756319,17.556884743400033,8.942963324494524
M3,15.406884743400001,22.9384756319,17.60688474340003,8.960785575758026
M3,15.406884743400001,22.9384756319,17.656884743400035,8.850295741773248
M3,15.406884743400001,22.9384756319,17.706884743400032,8.633783967824854
M3,15.406884743400001,22.9384756319,17.756884743400036,8.40545704780477
M3,15.406884743400001,22.9384756319,17.806884743400033,8.169696792663853
M3,15.406884743400001,22.9384756319,17.856884743400038,7.9289266131995895
M3,15.406884743400001,22.9384756319,17.906884743400035,7.684590087990258
M3,15.406884743400001,22.9384756319,17.95688474340004,7.4375889145112755
M3,15.406884743400001,22.9384756319,18.006884743400036,7.188511500810856
M3,15.406884743400001,22.9384756319,18.05688474340004,6.9377624339880715
M3,15.406884743400001,22.9384756319,18.106884743400038,6.685621344064758
M3,15.406884743400001,22.9384756319,18.15688474340004,6.432294185931376
M3,15.406884743400001,22.9384756319,18.20688474340004,6.177926867671665
M3,15.406884743400001,22.9384756319,18.256884743400043,5.922633386295545
M3,15.406884743400001,22.9384756319,18.30688474340004,5.666500613650378
M3,15.406884743400001,22.9384756319,18.356884743400045,5.4095949120019515
M3,15.406884743400001,22.9384756319,18.40688474340004,5.151968463175367
M3,15.406884743400001,22.9384756319,18.456884743400046,4.893661060166673
M3,15.406884743400001,22.9384756319,18.506884743400043,4.634707764360744
M3,15.406884743400001,22.9384756319,18.556884743400047,4.375135730569153
M3,15.406884743400001,22.9384756319,18.606884743400045,4.114966896034071
M3,15.406884743400001,22.9384756319,18.65688474340005,3.854219246530061
M3,15.406884743400001,22.9384756319,18.706884743400046,3.5929075988691785
M3,15.406884743400001,22.9384756319,18.75688474340005,3.33104420461662
M3,15.406884743400001,22.9384756319,18.806884743400047,3.068639220705734
M3,15.406884743400001,22.9384756319,18.85688474340005,2.8057010800408593
M3,15.406884743400001,22.9384756319,18.90688474340005,2.5422367858302266
M3,15.406884743400001,22.9384756319,18.956884743400053,2.285328002127045
M3,15.406884743400001,22.9384756319,19.00688474340005,2.0587691925513623
M3,15.406884743400001,22.9384756319,19.056884743400055,1.8248213294314848
M3,15.406884743400001,22.9384756319,19.10688474340005,1.584200167044635
M3,15.406884743400001,22.9384756319,19.156884743400056,1.3489509744832429
M3,15.406884743400001,22.9384756319,19.206884743400053,1.1025273547652414
M3,15.406884743400001,22.9384756319,19.256884743400057,0.8594125856120662
M3,15.406884743400001,22.9384756319,19.306884743400055,0.6080051389579975
M3,15.406884743400001,22.9384756319,19.35688474340006,0.6175230201969732
M3,15.406884743400001,22.9384756319,19.406884743400056,0.8661982725955806
M3,15.406884743400001,22.9384756319,19.45688474340006,1.1152666054348188
M3,15.406884743400001,22.9384756319,19.506884743400057,1.3647297114365067
M3,15.406884743400001,22.9384756319,19.55688474340006,1.614589292232683
M3,15.406884743400001,22.9384756319,19.60688474340006,1.8648470574683067
M3,15.406884743400001,22.9384756319,19.656884743400063,2.1155047247472245
M3,15.406884743400001,22.9384756319,19.70688474340006,2.3665640208586716
M3,15.406884743400001,22.9384756319,19.756884743400065,2.6180266799847116
M3,15.406884743400001,22.9384756319,19.80688474340006,2.8698944448051877
M3,15.406884743400001,22.9384756319,19.856884743400066,3.1221690657578796
M3,15.406884743400001,22.9384756319,19.906884743400063,3.374852301336654
M3,15.406884743400001,22.9384756319,19.956884743400067,3.6279459180344373
M3,15.406884743400001,22.9384756319,20.006884743400065,3.8814516892196824
M3,15.406884743400001,22.9384756319,20.05688474340007,4.135371395957946
M3,15.406884743400001,22.9384756319,20.106884743400066,4.389706825331093
M3,15.406884743400001,22.9384756319,20.15688474340007,4.644459770726258
M3,15.406884743400001,22.9384756319,20.206884743400067,4.899632031220882
M3,15.406884743400001,22.9384756319,20.25688474340007,5.155225409538392
M3,15.406884743400001,22.9384756319,20.30688474340007,5.41124171126251
M3,15.406884743400001,22.9384756319,20.356884743400073,5.667682743140445
M3,15.406884743400001,22.9384756319,20.40688474340007,5.924550309271483
M3,15.406884743400001,22.9384756319,20.456884743400074,6.181846208326185
M3,15.406884743400001,22.9384756319,20.50688474340007,6.4395722273387985
M3,15.406884743400001,22.9384756319,20.556884743400076,6.697730133010225
M3,15.406884743400001,22.9384756319,20.606884743400073,6.956321659175293
M3,15.406884743400001,22.9384756319,20.656884743400077,7.215348487573534
M3,15.406884743400001,22.9384756319,20.706884743400074,7.474812212819595
M3,15.406884743400001,22.9384756319,20.75688474340008,7.73471429134395
M3,15.406884743400001,22.9384756319,20.806884743400076,7.9950559379709905
M3,15.406884743400001,22.9384756319,20.85688474340008,8.255837943357205
M3,15.406884743400001,22.9384756319,20.906884743400077,8.42946935977929
M3,15.406884743400001,22.9384756319,20.95688474340008,8.185822641029485
M3,15.406884743400001,22.9384756319,21.00688474340008,7.9417507966208145
M3,15.406884743400001,22.9384756319,21.056884743400083,7.697258709860484
M3,15.406884743400001,22.9384756319,21.10688474340008,7.45234869038357
M3,15.406884743400001,22.9384756319,21.156884743400084,7.207021588645652
M3,15.406884743400001,22.9384756319,21.20688474340008,6.961277376185679
M3,15.406884743400001,22.9384756319,21.256884743400086,6.7151154680534315
M3,15.406884743400001,22.9384756319,21.306884743400083,6.468534912046913
M3,15.406884743400001,22.9384756319,21.356884743400087,6.221534502125204
M3,15.406884743400001,22.9384756319,21.406884743400084,5.974112853931372
M3,15.406884743400001,22.9384756319,21.45688474340009,5.726268452235954
M3,15.406884743400001,22.9384756319,21.506884743400086,5.477999682902882
M3,15.406884743400001,22.9384756319,21.55688474340009,5.22930485650053
M3,15.406884743400001,22.9384756319,21.606884743400087,4.98018222348249
M3,15.406884743400001,22.9384756319,21.65688474340009,4.730629985681899
M3,15.406884743400001,22.9384756319,21.70688474340009,4.480646304715585
M3,15.406884743400001,22.9384756319,21.756884743400093,4.230229308017644
M3,15.406884743400001,22.9384756319,21.80688474340009,3.979377094496444
M3,15.406884743400001,22.9384756319,21.856884743400094,3.728087736571239
M3,15.406884743400001,22.9384756319,21.90688474340009,3.476359283984211
M3,15.406884743400001,22.9384756319,21.956884743400096,3.224189765349294
M3,15.406884743400001,22.9384756319,22.006884743400093,2.9715771900893904
M3,15.406884743400001,22.9384756319,22.056884743400097,2.718519549642484
M3,15.406884743400001,22.9384756319,22.106884743400094,2.465014819033634
M3,15.406884743400001,22.9384756319,22.1568847434001,2.2110609564263113
M3,15.406884743400001,22.9384756319,22.206884743400096,1.9566559052382075
M3,15.406884743400001,22.9384756319,22.2568847434001,1.7017975933326266
M3,15.406884743400001,22.9384756319,22.306884743400097,1.4464839347939726
M3,15.406884743400001,22.9384756319,22.3568847434001,1.1907128289264097
M3,15.406884743400001,22.9384756319,22.4068847434001,0.9344821614665193
M3,15.406884743400001,22.9384756319,22.456884743400103,0.6777898042625576
M3,15.406884743400001,22.9384756319,22.5068847434001,0.42063361611357486
M3,15.406884743400001,22.9384756319,22.556884743400104,0.1630114418342803
M3,15.406884743400001,22.9384756319,22.6068847434001,-0.09507888660881036
M3,15.406884743400001,22.9384756319,22.656884743400106,-0.35363955073661124
M3,15.406884743400001,22.9384756319,22.706884743400103,-0.6126727450151357
M3,15.406884743400001,22.9384756319,22.756884743400107,-0.8721806773841898
M3,15.406884743400001,22.9384756319,22.806884743400104,-1.132165568465398
M3,15.406884743400001,22.9384756319,22.85688474340011,-1.392629652358039
M3,15.406884743400001,22.9384756319,22.906884743400106,-1.6535751761571191
M3,15.406884743400001,22.9384756319,22.9384756319,-1.8186944016849242
