final_rank,time_s,status,active_indices,checked_patches,passed_patches,uncertain_patches,witness_distance_m,witness_point_x_m,witness_point_y_m,witness_point_z_m
1,15.4542246922,invalid,"1,2,3",48,0,0,2517.6369266863,6.4671567276,202.6787840266,2.5000000000
1,15.5042246922,invalid,"1,2,3",48,0,0,2532.6225324987,6.4671567276,202.6787840266,2.5000000000
1,15.5542246922,invalid,"1,2,3",48,0,0,2547.6081408043,6.4671567276,202.6787840266,2.5000000000
1,15.6042246922,invalid,"1,2,3",48,0,0,2562.5937515594,6.4671567276,202.6787840266,2.5000000000
1,15.6542246922,invalid,"1,2,3",48,0,0,2577.5793647213,6.4671567276,202.6787840266,2.5000000000
1,15.7042246922,invalid,"1,2,3",48,0,0,2592.5649802481,6.4671567276,202.6787840266,2.5000000000
1,15.7542246922,invalid,"1,2,3",48,0,0,2607.5505980992,6.4671567276,202.6787840266,2.5000000000
1,15.8042246922,invalid,"1,2,3",48,0,0,2622.5362182347,6.4671567276,202.6787840266,2.5000000000
1,15.8542246922,invalid,"1,2,3",48,0,0,2637.5218406156,6.4671567276,202.6787840266,2.5000000000
1,15.9042246922,invalid,"1,2,3",48,0,0,2652.5074652039,6.4671567276,202.6787840266,2.5000000000
1,15.9542246922,invalid,"1,2,3",48,0,0,2667.4930919624,6.4671567276,202.6787840266,2.5000000000
1,16.0042246922,invalid,"1,2,3",48,0,0,2682.4787208547,6.4671567276,202.6787840266,2.5000000000
1,16.0542246922,invalid,"1,2,3",48,0,0,2697.4643518453,6.4671567276,202.6787840266,2.5000000000
1,16.1042246922,invalid,"1,2,3",48,0,0,2712.4499848993,6.4671567276,202.6787840266,2.5000000000
1,16.1542246922,invalid,"1,2,3",48,0,0,2727.4356199828,6.4671567276,202.6787840266,2.5000000000
1,16.2042246922,invalid,"1,2,3",48,0,0,2742.4212570625,6.4671567276,202.6787840266,2.5000000000
1,16.2542246922,invalid,"1,2,3",48,0,0,2757.4068961059,6.4671567276,202.6787840266,2.5000000000
1,16.3042246922,invalid,"1,2,3",48,0,0,2772.3925370810,6.4671567276,202.6787840266,2.5000000000
1,16.3542246922,invalid,"1,2,3",48,0,0,2787.3781799568,6.4671567276,202.6787840266,2.5000000000
1,16.4042246922,invalid,"1,2,3",48,0,0,2802.3638247028,6.4671567276,202.6787840266,2.5000000000
1,16.4542246922,invalid,"1,2,3",48,0,0,2817.3494712891,6.4671567276,202.6787840266,2.5000000000
1,16.5042246922,invalid,"1,2,3",48,0,0,2832.3351196865,6.4671567276,202.6787840266,2.5000000000
1,16.5542246922,invalid,"1,2,3",48,0,0,2847.3207698663,6.4671567276,202.6787840266,2.5000000000
1,16.6042246922,invalid,"1,2,3",48,0,0,2862.3064218008,6.4671567276,202.6787840266,2.5000000000
1,16.6542246922,invalid,"1,2,3",48,0,0,2877.2920754623,6.4671567276,202.6787840266,2.5000000000
1,16.7042246922,invalid,"1,2,3",48,0,0,2892.2777308240,6.4671567276,202.6787840266,2.5000000000
1,16.7542246922,invalid,"1,2,3",48,0,0,2907.2633878597,6.4671567276,202.6787840266,2.5000000000
1,16.8042246922,invalid,"1,2,3",48,0,0,2922.2490465437,6.4671567276,202.6787840266,2.5000000000
1,16.8542246922,invalid,"1,2,3",48,0,0,2937.2347068506,6.4671567276,202.6787840266,2.5000000000
1,16.9042246922,invalid,"1,2,3",48,0,0,2952.2203687557,6.4671567276,202.6787840266,2.5000000000
1,16.9542246922,invalid,"1,2,3",48,0,0,2967.2060322349,6.4671567276,202.6787840266,2.5000000000
1,17.0042246922,invalid,"1,2,3",48,0,0,2982.1916972645,6.4671567276,202.6787840266,2.5000000000
1,17.0542246922,invalid,"1,2,3",48,0,0,2997.1773638211,6.4671567276,202.6787840266,2.5000000000
1,17.1042246922,invalid,"1,2,3",48,0,0,3012.1630318820,6.4671567276,202.6787840266,2.5000000000
1,17.1542246922,invalid,"1,2,3",48,0,0,3027.1487014248,6.4671567276,202.6787840266,2.5000000000
1,17.2042246922,invalid,"1,2,3",48,0,0,3042.1343724276,6.4671567276,202.6787840266,2.5000000000
1,17.2542246922,invalid,"1,2,3",48,0,0,3057.1200448690,6.4671567276,202.6787840266,2.5000000000
1,17.3042246922,invalid,"1,2,3",48,0,0,3072.1057187279,6.4671567276,202.6787840266,2.5000000000
1,17.3542246922,invalid,"1,2,3",48,0,0,3087.0913939837,6.4671567276,202.6787840266,2.5000000000
1,17.4042246922,invalid,"1,2,3",48,0,0,3102.0770706161,6.4671567276,202.6787840266,2.5000000000
1,17.4542246922,invalid,"1,2,3",48,0,0,3117.0627486053,6.4671567276,202.6787840266,2.5000000000
1,17.5042246922,invalid,"1,2,3",48,0,0,3132.0484279318,6.4671567276,202.6787840266,2.5000000000
1,17.5542246922,invalid,"1,2,3",48,0,0,3147.0341085765,6.4671567276,202.6787840266,2.5000000000
1,17.6042246922,invalid,"1,2,3",48,0,0,3162.0197905206,6.4671567276,202.6787840266,2.5000000000
1,17.6542246922,invalid,"1,2,3",48,0,0,3177.0054737457,6.4671567276,202.6787840266,2.5000000000
1,17.7042246922,invalid,"1,2,3",48,0,0,3191.9911582339,6.4671567276,202.6787840266,2.5000000000
1,17.7542246922,invalid,"1,2,3",48,0,0,3206.9768439674,6.4671567276,202.6787840266,2.5000000000
1,17.8042246922,invalid,"1,2,3",48,0,0,3221.9625309289,6.4671567276,202.6787840266,2.5000000000
1,17.8542246922,invalid,"1,2,3",48,0,0,3236.9482191012,6.4671567276,202.6787840266,2.5000000000
1,17.9042246922,invalid,"1,2,3",48,0,0,3251.9339084676,6.4671567276,202.6787840266,2.5000000000
1,17.9542246922,invalid,"1,2,3",48,0,0,3266.9195990118,6.4671567276,202.6787840266,2.5000000000
1,18.0042246922,invalid,"1,2,3",48,0,0,3281.9052907175,6.4671567276,202.6787840266,2.5000000000
1,18.0542246922,invalid,"1,2,3",48,0,0,3296.8909835690,6.4671567276,202.6787840266,2.5000000000
1,18.1042246922,invalid,"1,2,3",48,0,0,3311.8766775507,6.4671567276,202.6787840266,2.5000000000
1,18.1542246922,invalid,"1,2,3",48,0,0,3326.8623726472,6.4671567276,202.6787840266,2.5000000000
1,18.2042246922,invalid,"1,2,3",48,0,0,3341.8480688437,6.4671567276,202.6787840266,2.5000000000
1,18.2542246922,invalid,"1,2,3",48,0,0,3356.8337661254,6.4671567276,202.6787840266,2.5000000000
1,18.3042246922,invalid,"1,2,3",48,0,0,3371.8194644777,6.4671567276,202.6787840266,2.5000000000
1,18.3542246922,invalid,"1,2,3",48,0,0,3386.8051638866,6.4671567276,202.6787840266,2.5000000000
1,18.4042246922,invalid,"1,2,3",48,0,0,3401.7908643380,6.4671567276,202.6787840266,2.5000000000
1,18.4542246922,invalid,"1,2,3",48,0,0,3416.7765658182,6.4671567276,202.6787840266,2.5000000000
1,18.5042246922,invalid,"1,2,3",48,0,0,3431.7622683138,6.4671567276,202.6787840266,2.5000000000
1,18.5542246922,invalid,"1,2,3",48,0,0,3446.7479718115,6.4671567276,202.6787840266,2.5000000000
1,18.6042246922,invalid,"1,2,3",48,0,0,3461.7336762982,6.4671567276,202.6787840266,2.5000000000
1,18.6542246922,invalid,"1,2,3",48,0,0,3476.7193817612,6.4671567276,202.6787840266,2.5000000000
1,18.7042246922,invalid,"1,2,3",48,0,0,3491.7050881880,6.4671567276,202.6787840266,2.5000000000
1,18.7542246922,invalid,"1,2,3",48,0,0,3506.6907955661,6.4671567276,202.6787840266,2.5000000000
1,18.8042246922,invalid,"1,2,3",48,0,0,3521.6765038835,6.4671567276,202.6787840266,2.5000000000
1,18.8542246922,invalid,"1,2,3",48,0,0,3536.6622131281,6.4671567276,202.6787840266,2.5000000000
1,18.9042246922,invalid,"1,2,3",48,0,0,3551.6479232883,6.4671567276,202.6787840266,2.5000000000
1,18.9542246922,invalid,"1,2,3",48,0,0,3566.6336343525,6.4671567276,202.6787840266,2.5000000000
1,19.0042246922,invalid,"1,2,3",48,0,0,3581.6193463094,6.4671567276,202.6787840266,2.5000000000
1,19.0542246922,invalid,"1,2,3",48,0,0,3596.6050591477,6.4671567276,202.6787840266,2.5000000000
1,19.1042246922,invalid,"1,2,3",48,0,0,3611.5907728566,6.4671567276,202.6787840266,2.5000000000
1,19.1542246922,invalid,"1,2,3",48,0,0,3626.5764874252,6.4671567276,202.6787840266,2.5000000000
1,19.2042246922,invalid,"1,2,3",48,0,0,3641.5622028430,6.4671567276,202.6787840266,2.5000000000
1,19.2542246922,invalid,"1,2,3",48,0,0,3656.5479190994,6.4671567276,202.6787840266,2.5000000000
1,19.3042246922,invalid,"1,2,3",48,0,0,3671.5336361842,6.4671567276,202.6787840266,2.5000000000
1,19.3542246922,invalid,"1,2,3",48,0,0,3686.5193540874,6.4671567276,202.6787840266,2.5000000000
1,19.4042246922,invalid,"1,2,3",48,0,0,3701.5050727989,6.4671567276,202.6787840266,2.5000000000
1,19.4542246922,invalid,"1,2,3",48,0,0,3716.4907923090,6.4671567276,202.6787840266,2.5000000000
1,19.5042246922,invalid,"1,2,3",48,0,0,3731.4765126081,6.4671567276,202.6787840266,2.5000000000
1,19.5542246922,invalid,"1,2,3",48,0,0,3746.4622336867,6.4671567276,202.6787840266,2.5000000000
1,19.6042246922,invalid,"1,2,3",48,0,0,3761.4479555355,6.4671567276,202.6787840266,2.5000000000
1,19.6542246922,invalid,"1,2,3",48,0,0,3776.4336781453,6.4671567276,202.6787840266,2.5000000000
1,19.7042246922,invalid,"1,2,3",48,0,0,3791.4194015071,6.4671567276,202.6787840266,2.5000000000
1,19.7542246922,invalid,"1,2,3",48,0,0,3806.4051256120,6.4671567276,202.6787840266,2.5000000000
1,19.8042246922,invalid,"1,2,3",48,0,0,3821.3908504512,6.4671567276,202.6787840266,2.5000000000
1,19.8542246922,invalid,"1,2,3",48,0,0,3836.3765760163,6.4671567276,202.6787840266,2.5000000000
1,19.9042246922,invalid,"1,2,3",48,0,0,3851.3623022986,6.4671567276,202.6787840266,2.5000000000
1,19.9542246922,invalid,"1,2,3",48,0,0,3866.3480292899,6.4671567276,202.6787840266,2.5000000000
1,20.0042246922,invalid,"1,2,3",48,0,0,3881.3337569819,6.4671567276,202.6787840266,2.5000000000
1,20.0542246922,invalid,"1,2,3",48,0,0,3896.3194853666,6.4671567276,202.6787840266,2.5000000000
1,20.1042246922,invalid,"1,2,3",48,0,0,3911.3052144359,6.4671567276,202.6787840266,2.5000000000
1,20.1542246922,invalid,"1,2,3",48,0,0,3926.2909441822,6.4671567276,202.6787840266,2.5000000000
1,20.2042246922,invalid,"1,2,3",48,0,0,3941.2766745975,6.4671567276,202.6787840266,2.5000000000
1,20.2542246922,invalid,"1,2,3",48,0,0,3956.2624056744,6.4671567276,202.6787840266,2.5000000000
1,20.3042246922,invalid,"1,2,3",48,0,0,3971.2481374053,6.4671567276,202.6787840266,2.5000000000
1,20.3542246922,invalid,"1,2,3",48,0,0,3986.2338697829,6.4671567276,202.6787840266,2.5000000000
1,20.4042246922,invalid,"1,2,3",48,0,0,4001.2196027999,6.4671567276,202.6787840266,2.5000000000
1,20.4542246922,invalid,"1,2,3",48,0,0,4016.2053364491,6.4671567276,202.6787840266,2.5000000000
1,20.5042246922,invalid,"1,2,3",48,0,0,4031.1910707235,6.4671567276,202.6787840266,2.5000000000
1,20.5542246922,invalid,"1,2,3",48,0,0,4046.1768056162,6.4671567276,202.6787840266,2.5000000000
1,20.6042246922,invalid,"1,2,3",48,0,0,4061.1625411203,6.4671567276,202.6787840266,2.5000000000
1,20.6542246922,invalid,"1,2,3",48,0,0,4076.1482772290,6.4671567276,202.6787840266,2.5000000000
1,20.7042246922,invalid,"1,2,3",48,0,0,4091.1340139357,6.4671567276,202.6787840266,2.5000000000
1,20.7542246922,invalid,"1,2,3",48,0,0,4106.1197512339,6.4671567276,202.6787840266,2.5000000000
1,20.7884445524,invalid,"1,2,3",48,0,0,4116.3759482631,6.4671567276,202.6787840266,2.5000000000
1,20.7884445524,invalid,"2,3",48,0,0,4194.1282182488,6.4671567276,202.6787840266,2.5000000000
1,20.8384445524,invalid,"2,3",48,0,0,4209.1138577448,6.4671567276,202.6787840266,2.5000000000
1,20.8884445524,invalid,"2,3",48,0,0,4224.0994985056,6.4671567276,202.6787840266,2.5000000000
1,20.9384445524,invalid,"2,3",48,0,0,4239.0851405176,6.4671567276,202.6787840266,2.5000000000
1,20.9884445524,invalid,"2,3",48,0,0,4254.0707837677,6.4671567276,202.6787840266,2.5000000000
1,21.0384445524,invalid,"2,3",48,0,0,4269.0564282428,6.4671567276,202.6787840266,2.5000000000
1,21.0884445524,invalid,"2,3",48,0,0,4284.0420739301,6.4671567276,202.6787840266,2.5000000000
1,21.1384445524,invalid,"2,3",48,0,0,4299.0277208168,6.4671567276,202.6787840266,2.5000000000
1,21.1884445524,invalid,"2,3",48,0,0,4314.0133688905,6.4671567276,202.6787840266,2.5000000000
1,21.2384445524,invalid,"2,3",48,0,0,4328.9990181389,6.4671567276,202.6787840266,2.5000000000
1,21.2884445524,invalid,"2,3",48,0,0,4343.9846685498,6.4671567276,202.6787840266,2.5000000000
1,21.3384445524,invalid,"2,3",48,0,0,4358.9703201112,6.4671567276,202.6787840266,2.5000000000
1,21.3884445524,invalid,"2,3",48,0,0,4373.9559728112,6.4671567276,202.6787840266,2.5000000000
1,21.4321674403,invalid,"2,3",48,0,0,4387.0602940036,6.4671567276,202.6787840266,2.5000000000
1,21.4321674403,invalid,3,48,0,0,5350.9392016112,6.4671567276,202.6787840266,2.5000000000
1,21.4821674403,invalid,3,48,0,0,5365.9068868694,6.4671567276,202.6787840266,2.5000000000
1,21.5321674403,invalid,3,48,0,0,5380.8746730650,6.4671567276,202.6787840266,2.5000000000
1,21.5821674403,invalid,3,48,0,0,5395.8425593580,6.4671567276,202.6787840266,2.5000000000
1,21.6321674403,invalid,3,48,0,0,5410.8105449176,6.4671567276,202.6787840266,2.5000000000
1,21.6821674403,invalid,3,48,0,0,5425.7786289223,6.4671567276,202.6787840266,2.5000000000
1,21.7321674403,invalid,3,48,0,0,5440.7468105598,6.4671567276,202.6787840266,2.5000000000
1,21.7821674403,invalid,3,48,0,0,5455.7150890262,6.4671567276,202.6787840266,2.5000000000
1,21.8321674403,invalid,3,48,0,0,5470.6834635269,6.4671567276,202.6787840266,2.5000000000
1,21.8821674403,invalid,3,48,0,0,5485.6519332758,6.4671567276,202.6787840266,2.5000000000
1,21.9321674403,invalid,3,48,0,0,5500.6204974952,6.4671567276,202.6787840266,2.5000000000
1,21.9821674403,invalid,3,48,0,0,5515.5891554160,6.4671567276,202.6787840266,2.5000000000
1,22.0321674403,invalid,3,48,0,0,5530.5579062774,6.4671567276,202.6787840266,2.5000000000
1,22.0821674403,invalid,3,48,0,0,5545.5267493268,6.4671567276,202.6787840266,2.5000000000
1,22.1321674403,invalid,3,48,0,0,5560.4956838196,6.4671567276,202.6787840266,2.5000000000
1,22.1821674403,invalid,3,48,0,0,5575.4647090194,6.4671567276,202.6787840266,2.5000000000
1,22.2321674403,invalid,3,48,0,0,5590.4338241976,6.4671567276,202.6787840266,2.5000000000
1,22.2821674403,invalid,3,48,0,0,5605.4030286332,6.4671567276,202.6787840266,2.5000000000
1,22.3321674403,invalid,3,48,0,0,5620.3723216130,6.4671567276,202.6787840266,2.5000000000
1,22.3821674403,invalid,3,48,0,0,5635.3417024316,6.4671567276,202.6787840266,2.5000000000
1,22.4321674403,invalid,3,48,0,0,5650.3111703907,6.4671567276,202.6787840266,2.5000000000
1,22.4821674403,invalid,3,48,0,0,5665.2807247995,6.4671567276,202.6787840266,2.5000000000
1,22.5321674403,invalid,3,48,0,0,5680.2503649747,6.4671567276,202.6787840266,2.5000000000
1,22.5821674403,invalid,3,48,0,0,5695.2200902399,6.4671567276,202.6787840266,2.5000000000
1,22.6321674403,invalid,3,48,0,0,5710.1898999259,6.4671567276,202.6787840266,2.5000000000
1,22.6821674403,invalid,3,48,0,0,5725.1597933704,6.4671567276,202.6787840266,2.5000000000
1,22.7321674403,invalid,3,48,0,0,5740.1297699182,6.4671567276,202.6787840266,2.5000000000
1,22.7821674403,invalid,3,48,0,0,5755.0998289208,6.4671567276,202.6787840266,2.5000000000
1,22.8321674403,invalid,3,48,0,0,5770.0699697364,6.4671567276,202.6787840266,2.5000000000
1,22.8821674403,invalid,3,48,0,0,5785.0401917298,6.4671567276,202.6787840266,2.5000000000
1,22.9321674403,invalid,3,48,0,0,5800.0104942725,6.4671567276,202.6787840266,2.5000000000
1,22.9821674403,invalid,3,48,0,0,5814.9808767425,6.4671567276,202.6787840266,2.5000000000
1,23.0321674403,invalid,3,48,0,0,5829.9513385239,6.4671567276,202.6787840266,2.5000000000
1,23.0821674403,invalid,3,48,0,0,5844.9218790073,6.4671567276,202.6787840266,2.5000000000
1,23.1321674403,invalid,3,48,0,0,5859.8924975896,6.4671567276,202.6787840266,2.5000000000
1,23.1821674403,invalid,3,48,0,0,5874.8631936737,6.4671567276,202.6787840266,2.5000000000
1,23.2321674403,invalid,3,48,0,0,5889.8339666686,6.4671567276,202.6787840266,2.5000000000
1,23.2821674403,invalid,3,48,0,0,5904.8048159894,6.4671567276,202.6787840266,2.5000000000
1,23.3321674403,invalid,3,48,0,0,5919.7757410569,6.4671567276,202.6787840266,2.5000000000
1,23.3821674403,invalid,3,48,0,0,5934.7467412980,6.4671567276,202.6787840266,2.5000000000
1,23.4321674403,invalid,3,48,0,0,5949.7178161451,6.4671567276,202.6787840266,2.5000000000
1,23.4821674403,invalid,3,48,0,0,5964.6889650366,6.4671567276,202.6787840266,2.5000000000
1,23.5321674403,invalid,3,48,0,0,5979.6601874161,6.4671567276,202.6787840266,2.5000000000
1,23.5821674403,invalid,3,48,0,0,5994.6314827333,6.4671567276,202.6787840266,2.5000000000
1,23.6321674403,invalid,3,48,0,0,6009.6028504428,6.4671567276,202.6787840266,2.5000000000
1,23.6821674403,invalid,3,48,0,0,6024.5742900052,6.4671567276,202.6787840266,2.5000000000
1,23.7321674403,invalid,3,48,0,0,6039.5458008859,6.4671567276,202.6787840266,2.5000000000
1,23.7821674403,invalid,3,48,0,0,6054.5173825559,6.4671567276,202.6787840266,2.5000000000
1,23.8321674403,invalid,3,48,0,0,6069.4890344914,6.4671567276,202.6787840266,2.5000000000
1,23.8821674403,invalid,3,48,0,0,6084.4607561737,6.4671567276,202.6787840266,2.5000000000
1,23.9321674403,invalid,3,48,0,0,6099.4325470892,6.4671567276,202.6787840266,2.5000000000
1,23.9821674403,invalid,3,48,0,0,6114.4044067293,6.4671567276,202.6787840266,2.5000000000
1,24.0321674403,invalid,3,48,0,0,6129.3763345903,6.4671567276,202.6787840266,2.5000000000
1,24.0821674403,invalid,3,48,0,0,6144.3483301737,6.4671567276,202.6787840266,2.5000000000
1,24.1321674403,invalid,3,48,0,0,6159.3203929856,6.4671567276,202.6787840266,2.5000000000
1,24.1821674403,invalid,3,48,0,0,6174.2925225368,6.4671567276,202.6787840266,2.5000000000
1,24.2321674403,invalid,3,48,0,0,6189.2647183430,6.4671567276,202.6787840266,2.5000000000
1,24.2821674403,invalid,3,48,0,0,6204.2369799246,6.4671567276,202.6787840266,2.5000000000
1,24.3321674403,invalid,3,48,0,0,6219.2093068066,6.4671567276,202.6787840266,2.5000000000
1,24.3821674403,invalid,3,48,0,0,6234.1816985184,6.4671567276,202.6787840266,2.5000000000
1,24.4321674403,invalid,3,48,0,0,6249.1541545940,6.4671567276,202.6787840266,2.5000000000
1,24.4821674403,invalid,3,48,0,0,6264.1266745720,6.4671567276,202.6787840266,2.5000000000
1,24.5321674403,invalid,3,48,0,0,6279.0992579952,6.4671567276,202.6787840266,2.5000000000
1,24.5821674403,invalid,3,48,0,0,6294.0719044108,6.4671567276,202.6787840266,2.5000000000
1,24.6321674403,invalid,3,48,0,0,6309.0446133704,6.4671567276,202.6787840266,2.5000000000
1,24.6821674403,invalid,3,48,0,0,6324.0173844297,6.4671567276,202.6787840266,2.5000000000
1,24.7321674403,invalid,3,48,0,0,6338.9902171486,6.4671567276,202.6787840266,2.5000000000
1,24.7821674403,invalid,3,48,0,0,6353.9631110914,6.4671567276,202.6787840266,2.5000000000
1,24.8321674403,invalid,3,48,0,0,6368.9360658261,6.4671567276,202.6787840266,2.5000000000
1,24.8821674403,invalid,3,48,0,0,6383.9090809251,6.4671567276,202.6787840266,2.5000000000
1,24.9321674403,invalid,3,48,0,0,6398.8821559645,6.4671567276,202.6787840266,2.5000000000
1,24.9821674403,invalid,3,48,0,0,6413.8552905247,6.4671567276,202.6787840266,2.5000000000
1,25.0321674403,invalid,3,48,0,0,6428.8284841896,6.4671567276,202.6787840266,2.5000000000
1,25.0821674403,invalid,3,48,0,0,6443.8017365474,6.4671567276,202.6787840266,2.5000000000
1,25.1321674403,invalid,3,48,0,0,6458.7750471897,6.4671567276,202.6787840266,2.5000000000
1,25.1821674403,invalid,3,48,0,0,6473.7484157123,6.4671567276,202.6787840266,2.5000000000
1,25.2321674403,invalid,3,48,0,0,6488.7218417143,6.4671567276,202.6787840266,2.5000000000
1,25.2821674403,invalid,3,48,0,0,6503.6953247987,6.4671567276,202.6787840266,2.5000000000
1,25.3321674403,invalid,3,48,0,0,6518.6688645723,6.4671567276,202.6787840266,2.5000000000
1,25.3821674403,invalid,3,48,0,0,6533.6424606453,6.4671567276,202.6787840266,2.5000000000
1,25.4321674403,invalid,3,48,0,0,6548.6161126314,6.4671567276,202.6787840266,2.5000000000
1,25.4821674403,invalid,3,48,0,0,6563.5898201481,6.4671567276,202.6787840266,2.5000000000
1,25.5321674403,invalid,3,48,0,0,6578.5635828160,6.4671567276,202.6787840266,2.5000000000
1,25.5821674403,invalid,3,48,0,0,6593.5374002595,6.4671567276,202.6787840266,2.5000000000
1,25.6321674403,invalid,3,48,0,0,6608.5112721063,6.4671567276,202.6787840266,2.5000000000
1,25.6821674403,invalid,3,48,0,0,6623.4851979874,6.4671567276,202.6787840266,2.5000000000
1,25.7321674403,invalid,3,48,0,0,6638.4591775371,6.4671567276,202.6787840266,2.5000000000
1,25.7821674403,invalid,3,48,0,0,6653.4332103930,6.4671567276,202.6787840266,2.5000000000
1,25.8321674403,invalid,3,48,0,0,6668.4072961961,6.4671567276,202.6787840266,2.5000000000
1,25.8821674403,invalid,3,48,0,0,6683.3814345905,6.4671567276,202.6787840266,2.5000000000
1,25.9321674403,invalid,3,48,0,0,6698.3556252235,6.4671567276,202.6787840266,2.5000000000
1,25.9821674403,invalid,3,48,0,0,6713.3298677455,6.4671567276,202.6787840266,2.5000000000
1,26.0321674403,invalid,3,48,0,0,6728.3041618101,6.4671567276,202.6787840266,2.5000000000
1,26.0821674403,invalid,3,48,0,0,6743.2785070739,6.4671567276,202.6787840266,2.5000000000
1,26.1321674403,invalid,3,48,0,0,6758.2529031966,6.4671567276,202.6787840266,2.5000000000
1,26.1821674403,invalid,3,48,0,0,6773.2273498408,6.4671567276,202.6787840266,2.5000000000
1,26.2321674403,invalid,3,48,0,0,6788.2018466723,6.4671567276,202.6787840266,2.5000000000
1,26.2821674403,invalid,3,48,0,0,6803.1763933596,6.4671567276,202.6787840266,2.5000000000
1,26.3321674403,invalid,3,48,0,0,6818.1509895742,6.4671567276,202.6787840266,2.5000000000
1,26.3821674403,invalid,3,48,0,0,6833.1256349905,6.4671567276,202.6787840266,2.5000000000
1,26.4321674403,invalid,3,48,0,0,6848.1003292857,6.4671567276,202.6787840266,2.5000000000
1,26.4821674403,invalid,3,48,0,0,6863.0750721400,6.4671567276,202.6787840266,2.5000000000
1,26.5321674403,invalid,3,48,0,0,6878.0498632361,6.4671567276,202.6787840266,2.5000000000
1,26.5821674403,invalid,3,48,0,0,6893.0247022596,6.4671567276,202.6787840266,2.5000000000
1,26.6321674403,invalid,3,48,0,0,6907.9995888988,6.4671567276,202.6787840266,2.5000000000
1,26.6821674403,invalid,3,48,0,0,6922.9745228448,6.4671567276,202.6787840266,2.5000000000
1,26.7321674403,invalid,3,48,0,0,6937.9495037912,6.4671567276,202.6787840266,2.5000000000
1,26.7821674403,invalid,3,48,0,0,6952.9245314344,6.4671567276,202.6787840266,2.5000000000
1,26.8321674403,invalid,3,48,0,0,6967.8996054732,6.4671567276,202.6787840266,2.5000000000
1,26.8821674403,invalid,3,48,0,0,6982.8747256092,6.4671567276,202.6787840266,2.5000000000
1,26.9321674403,invalid,3,48,0,0,6997.8498915465,6.4671567276,202.6787840266,2.5000000000
1,26.9821674403,invalid,3,48,0,0,7012.8251029915,6.4671567276,202.6787840266,2.5000000000
1,27.0321674403,invalid,3,48,0,0,7027.8003596535,6.4671567276,202.6787840266,2.5000000000
1,27.0821674403,invalid,3,48,0,0,7042.7756612439,6.4671567276,202.6787840266,2.5000000000
1,27.1321674403,invalid,3,48,0,0,7057.7510074769,6.4671567276,202.6787840266,2.5000000000
1,27.1821674403,invalid,3,48,0,0,7072.7263980687,6.4671567276,202.6787840266,2.5000000000
1,27.2321674403,invalid,3,48,0,0,7087.7018327383,6.4671567276,202.6787840266,2.5000000000
1,27.2821674403,invalid,3,48,0,0,7102.6773112068,6.4671567276,202.6787840266,2.5000000000
1,27.3321674403,invalid,3,48,0,0,7117.6528331979,6.4671567276,202.6787840266,2.5000000000
1,27.3821674403,invalid,3,48,0,0,7132.6283984372,6.4671567276,202.6787840266,2.5000000000
1,27.4321674403,invalid,3,48,0,0,7147.6040066531,6.4671567276,202.6787840266,2.5000000000
1,27.4821674403,invalid,3,48,0,0,7162.5796575759,6.4671567276,202.6787840266,2.5000000000
1,27.5321674403,invalid,3,48,0,0,7177.5553509383,6.4671567276,202.6787840266,2.5000000000
1,27.5821674403,invalid,3,48,0,0,7192.5310864752,6.4671567276,202.6787840266,2.5000000000
1,27.6321674403,invalid,3,48,0,0,7207.5068639238,6.4671567276,202.6787840266,2.5000000000
1,27.6821674403,invalid,3,48,0,0,7222.4826830233,6.4671567276,202.6787840266,2.5000000000
1,27.7321674403,invalid,3,48,0,0,7237.4585435151,6.4671567276,202.6787840266,2.5000000000
1,27.7821674403,invalid,3,48,0,0,7252.4344451429,6.4671567276,202.6787840266,2.5000000000
1,27.8321674403,invalid,3,48,0,0,7267.4103876524,6.4671567276,202.6787840266,2.5000000000
1,27.8821674403,invalid,3,48,0,0,7282.3863707913,6.4671567276,202.6787840266,2.5000000000
1,27.9321674403,invalid,3,48,0,0,7297.3623943095,6.4671567276,202.6787840266,2.5000000000
1,27.9821674403,invalid,3,48,0,0,7312.3384579588,6.4671567276,202.6787840266,2.5000000000
1,28.0321674403,invalid,3,48,0,0,7327.3145614933,6.4671567276,202.6787840266,2.5000000000
1,28.0821674403,invalid,3,48,0,0,7342.2907046689,6.4671567276,202.6787840266,2.5000000000
1,28.1321674403,invalid,3,48,0,0,7357.2668872434,6.4671567276,202.6787840266,2.5000000000
1,28.1821674403,invalid,3,48,0,0,7372.2431089768,6.4671567276,202.6787840266,2.5000000000
1,28.2321674403,invalid,3,48,0,0,7387.2193696310,6.4671567276,202.6787840266,2.5000000000
1,28.2821674403,invalid,3,48,0,0,7402.1956689696,6.4671567276,202.6787840266,2.5000000000
1,28.3321674403,invalid,3,48,0,0,7417.1720067583,6.4671567276,202.6787840266,2.5000000000
1,28.3821674403,invalid,3,48,0,0,7432.1483827648,6.4671567276,202.6787840266,2.5000000000
1,28.4321674403,invalid,3,48,0,0,7447.1247967584,6.4671567276,202.6787840266,2.5000000000
1,28.4821674403,invalid,3,48,0,0,7462.1012485104,6.4671567276,202.6787840266,2.5000000000
1,28.5321674403,invalid,3,48,0,0,7477.0777377940,6.4671567276,202.6787840266,2.5000000000
1,28.5821674403,invalid,3,48,0,0,7492.0542643840,6.4671567276,202.6787840266,2.5000000000
