record_type,profile,source,source_seed,source_rank,region_index,theta_rad,theta_deg,uav_speed_mps,release_time_s,fuse_delay_s,burst_time_s,feasible,reason,valid_start_s,valid_end_s,intervals_s,duration_s,elapsed_seconds,iterations,function_evaluations,success,message,release_point_x_m,release_point_y_m,release_point_z_m,burst_point_x_m,burst_point_y_m,burst_point_z_m,selected_region
coarse_lhs,standard,coarse_lhs,20250818,434,,5.434734786743,311.3873660533,122.1175209284,2.2994693229,7.1148152822,9.4142846050,True,,9.4142846050,29.4142846050,,0.0000000000,,,,,,17985.6535540408,-210.6762513007,1800.0000000000,18560.0864157129,-862.5321371000,1551.9590771543,
coarse_lhs,standard,coarse_lhs,20250818,435,,6.151392215824,352.4488120963,124.3899203309,3.2120858214,7.9400045961,11.1520904175,True,,11.1520904175,31.1520904175,,0.0000000000,,,,,,18196.0861339294,-52.5057668553,1800.0000000000,19175.1775713181,-182.2955836096,1491.0860023672,
coarse_lhs,standard,coarse_lhs,20250818,436,,3.227977225031,184.9494713586,92.6628443295,4.2250733408,0.7838755442,5.0089488850,True,,5.0089488850,25.0089488850,,0.0000000000,,,,,,17409.9525499435,-33.7781444606,1800.0000000000,17337.5872600433,-40.0449851125,1796.9891417432,
coarse_lhs,standard,coarse_lhs,20250818,437,,0.521858806120,29.9003070924,71.1081124234,4.7534870519,6.4407071954,11.1941942472,True,,11.1941942472,31.1941942472,,0.0000000000,,,,,,18093.0201601493,168.4961550262,1800.0000000000,18490.0459715731,396.7989538403,1596.7347250359,
coarse_lhs,standard,coarse_lhs,20250818,438,,2.783254569046,159.4687401168,75.0122698535,4.9320723223,1.0224614979,5.9545338203,True,,5.9545338203,25.9545338203,,0.0000000000,,,,,,17453.5339336105,129.7538499864,1800.0000000000,17381.7085040404,156.6529518545,1794.8774051777,
coarse_lhs,standard,coarse_lhs,20250818,439,,2.890732907027,165.6267952722,84.9795372790,0.4237249391,2.0917075564,2.5154324955,True,,2.5154324955,22.5154324955,,0.0000000000,,,,,,17765.1191226406,8.9385012244,1800.0000000000,17592.9305445717,53.0631888014,1778.5613215419,
coarse_lhs,standard,coarse_lhs,20250818,440,,1.744295646327,99.9407787576,130.1911658619,0.6336295136,4.1809356058,4.8145651194,True,,4.8145651194,24.8145651194,,0.0000000000,,,,,,17785.7592244033,81.2544743467,1800.0000000000,17691.7930115482,617.4033083785,1714.3469095563,
coarse_lhs,standard,coarse_lhs,20250818,441,,4.641633310800,265.9459987562,83.7728162214,2.7896992007,9.1639498631,11.9536490638,True,,11.9536490638,31.9536490638,,0.0000000000,,,,,,17783.4781260130,-233.1162063444,1800.0000000000,17729.2050255921,-998.8852278643,1388.5079122391,
coarse_lhs,standard,coarse_lhs,20250818,442,,3.370012248491,193.0874787459,106.5732608242,0.1329223357,6.8794548404,7.0123771762,True,,7.0123771762,27.0123771762,,0.0000000000,,,,,,17786.2019874929,-3.2077195848,1800.0000000000,17072.0796888197,-169.2246790714,1568.0981953826,
coarse_lhs,standard,coarse_lhs,20250818,443,,4.374690591545,250.6513075711,106.5124665052,7.5243244763,6.3386147576,13.8629392339,True,,13.8629392339,33.8629392339,,0.0000000000,,,,,,17534.4716886134,-756.1691260857,1800.0000000000,17310.7862696203,-1393.1784412692,1603.1276184775,
coarse_lhs,standard,coarse_lhs,20250818,444,,4.267236540513,244.4946439554,86.5598956652,2.1041325289,4.5845295956,6.6886621244,True,,6.6886621244,26.6886621244,,0.0000000000,,,,,,17721.5741434926,-164.3836792368,1800.0000000000,17550.6981861654,-522.5464052746,1697.0122330986,
coarse_lhs,standard,coarse_lhs,20250818,445,,0.557506722426,31.9427822452,76.8028377111,12.0691549343,1.5038382991,13.5729932334,True,,13.5729932334,33.5729932334,,0.0000000000,,,,,,18586.5843825993,490.4209281033,1800.0000000000,18684.5942040413,551.5282532144,1788.9185048131,
coarse_lhs,standard,coarse_lhs,20250818,446,,1.102027639466,63.1415326482,119.3478838144,5.7890048689,3.5251139772,9.3141188461,True,,9.3141188461,29.3141188461,,0.0000000000,,,,,,18112.1429040258,616.3742292151,1800.0000000000,18302.2169044448,991.7046115210,1739.1105000931,
coarse_lhs,standard,coarse_lhs,20250818,447,,3.308722130576,189.5758136635,139.5356256799,0.6939523769,7.6423891931,8.3363415700,True,,8.3363415700,28.3363415700,,0.0000000000,,,,,,17704.5181315023,-16.1080932655,1800.0000000000,16652.9912195308,-193.5040097436,1513.8100483617,
coarse_lhs,standard,coarse_lhs,20250818,448,,1.741943733809,99.8060240965,89.9312544890,7.5881661798,0.7114374330,8.2996036128,True,,8.2996036128,28.2996036128,,0.0000000000,,,,,,17683.7760717937,672.4432435084,1800.0000000000,17672.8793608916,735.4889496349,1797.5198982166,
coarse_lhs,standard,coarse_lhs,20250818,449,,5.255424820305,301.1136617518,90.8821236424,1.9782165626,11.5544640478,13.5326806104,True,,13.5326806104,33.5326806104,,0.0000000000,,,,,,17892.9014018055,-153.9214214389,1800.0000000000,18435.5244530116,-1052.9531876336,1145.8223667842,
coarse_lhs,standard,coarse_lhs,20250818,450,,5.808524055960,332.8039136067,74.7852729455,8.1321350748,3.8263178236,11.9584528985,True,,11.9584528985,31.9584528985,,0.0000000000,,,,,,18340.9299539179,-277.9535290883,1800.0000000000,18595.4473598595,-408.7357323726,1728.2605303713,
coarse_lhs,standard,coarse_lhs,20250818,451,,0.641539578305,36.7575102275,85.5751804528,1.8055939832,12.1305068304,13.9361008136,True,,13.9361008136,33.9361008136,,0.0000000000,,,,,,17923.7928372188,92.4657731788,1800.0000000000,18755.4692115375,713.6777973446,1078.9689397854,
coarse_lhs,standard,coarse_lhs,20250818,452,,4.312524526723,247.0894544279,138.1252234887,3.8029421656,7.5375997938,11.3405419594,True,,11.3405419594,31.3405419594,,0.0000000000,,,,,,17595.5110437004,-483.8447010950,1800.0000000000,17190.2048760793,-1442.8463267735,1521.6044878089,
coarse_lhs,standard,coarse_lhs,20250818,453,,0.585759865067,33.5615680765,130.9199927117,0.3694948523,13.3385446823,13.7080395347,True,,13.7080395347,33.7080395347,,0.0000000000,,,,,,17840.3098986834,26.7428761578,1800.0000000000,19295.4732963070,992.1448196752,928.2078062093,
coarse_lhs,standard,coarse_lhs,20250818,454,,5.905212712650,338.3437655618,82.1449682534,4.8869610094,5.9114215029,10.7983825122,True,,10.7983825122,30.7983825122,,0.0000000000,,,,,,18173.1035596996,-148.1459104234,1800.0000000000,18624.4213421367,-327.3478559187,1628.7699694965,
coarse_lhs,standard,coarse_lhs,20250818,455,,4.133801972326,236.8494063571,90.0267492235,0.1047436768,11.8755026168,11.9802462937,True,,11.9802462937,31.9802462937,,0.0000000000,,,,,,17794.8434310447,-7.8949132953,1800.0000000000,17210.2081579286,-902.9948975396,1108.9649442304,
coarse_lhs,standard,coarse_lhs,20250818,456,,5.654942283817,324.0043262528,126.2475383158,12.5988153684,0.9516244109,13.5504397793,True,,13.5504397793,33.5504397793,,0.0000000000,,,,,,19086.8682854857,-934.8160859656,1800.0000000000,19184.0691125724,-1005.4254076457,1795.5626138046,
coarse_lhs,standard,coarse_lhs,20250818,457,,3.310211749145,189.6611625206,98.0494364985,2.9156382771,2.4487505077,5.3643887848,True,,5.3643887848,25.3643887848,,0.0000000000,,,,,,17518.1777698416,-47.9761662704,1800.0000000000,17281.4843725071,-88.2698002369,1770.6177426591,
coarse_lhs,standard,coarse_lhs,20250818,458,,4.247110616729,243.3415134638,91.9451590941,5.2860243287,6.7978222816,12.0838466103,True,,12.0838466103,32.0838466103,,0.0000000000,,,,,,17581.9346823244,-434.3583589164,1800.0000000000,17301.5028902732,-992.9427972018,1573.5690999176,
coarse_lhs,standard,coarse_lhs,20250818,459,,1.297076261530,74.3169954923,106.7116340864,2.0587007059,0.1086279656,2.1673286716,True,,2.1673286716,22.1673286716,,0.0000000000,,,,,,17859.3847491322,211.5087907592,1800.0000000000,17862.5182033881,222.6691160995,1799.9421798289,
coarse_lhs,standard,coarse_lhs,20250818,460,,1.099102147990,62.9739143336,72.9067278030,10.1706395931,1.0902921060,11.2609316991,True,,11.2609316991,31.2609316991,,0.0000000000,,,,,,18136.9383751398,660.5351793221,1800.0000000000,18173.0581537702,731.3445207773,1794.1751893054,
coarse_lhs,standard,coarse_lhs,20250818,461,,4.530748129127,259.5927458358,71.9685512978,3.0789957624,9.5343912532,12.6133870156,True,,12.6133870156,32.6133870156,,0.0000000000,,,,,,17759.9710123713,-217.9453862016,1800.0000000000,17636.0176006183,-892.8331561867,1354.5673788127,
coarse_lhs,standard,coarse_lhs,20250818,462,,1.361004538528,77.9798159558,100.3362978900,7.4163787921,2.1263112601,9.5426900522,True,,9.5426900522,29.5426900522,,0.0000000000,,,,,,17954.9701439242,727.8163749460,1800.0000000000,17999.4008251558,936.4848095974,1777.8461220834,
coarse_lhs,standard,coarse_lhs,20250818,463,,5.758602913458,329.9436428329,124.7513816785,0.9158880514,9.8263829771,10.7422710285,True,,10.7422710285,30.7422710285,,0.0000000000,,,,,,17898.8943491618,-57.2264518808,1800.0000000000,18959.9123934748,-671.1978119450,1326.8667681814,
coarse_lhs,standard,coarse_lhs,20250818,464,,1.532067314328,87.7809910409,70.1729042612,4.9189397884,2.7611062822,7.6800460706,True,,7.6800460706,27.6800460706,,0.0000000000,,,,,,17813.3649951793,344.9174519496,1800.0000000000,17820.8670532932,538.5270069338,1762.6438312819,
coarse_lhs,standard,coarse_lhs,20250818,465,,1.737347404113,99.5426738037,102.9645087078,4.4108956676,2.8188948316,7.2297904992,True,,7.2297904992,27.2297904992,,0.0000000000,,,,,,17724.7074356623,447.8811423772,1800.0000000000,17676.5898113830,734.1109543151,1761.0637764488,
coarse_lhs,standard,coarse_lhs,20250818,466,,2.874146322757,164.6764539970,124.1043948285,2.4690882641,11.1771511015,13.6462393655,True,,13.6462393655,33.6462393655,,0.0000000000,,,,,,17504.4690314550,80.9786782835,1800.0000000000,16166.6495866564,447.5556598946,1187.8493369488,
coarse_lhs,standard,coarse_lhs,20250818,467,,4.640487444002,265.8803454248,120.4140470433,8.4634462823,2.2339489667,10.6973952490,True,,10.6973952490,30.6973952490,,0.0000000000,,,,,,17726.7869842963,-1016.4846200968,1800.0000000000,17707.4622157182,-1284.7884163235,1775.5464128702,
coarse_lhs,standard,coarse_lhs,20250818,468,,1.998950535771,114.5314291551,76.4582606410,9.7985376217,4.0957272704,13.8942648921,True,,13.8942648921,33.8942648921,,0.0000000000,,,,,,17488.9465640489,681.5534820273,1800.0000000000,17358.9281787183,966.4385628774,1717.8025888195,
coarse_lhs,standard,coarse_lhs,20250818,469,,2.564867155532,146.9560630237,123.2219013728,8.8346474724,2.0051520854,10.8397995578,True,,10.8397995578,30.8397995578,,0.0000000000,,,,,,16887.4596544649,593.6060193652,1800.0000000000,16680.3453148641,728.3335624107,1780.2988890607,
coarse_lhs,standard,coarse_lhs,20250818,470,,0.202137963102,11.5816521651,100.7613893311,0.5685753521,0.9779972810,1.5465726331,True,,1.5465726331,21.5465726331,,0.0000000000,,,,,,17856.1239855487,11.5018710607,1800.0000000000,17952.6619467332,31.2860537260,1795.3132544597,
coarse_lhs,standard,coarse_lhs,20250818,471,,2.940942033657,168.5035663212,79.6735012376,1.3192188530,12.0735714288,13.3927902819,True,,13.3927902819,33.3927902819,,0.0000000000,,,,,,17697.0019607142,20.9485116285,1800.0000000000,16754.3576212340,212.6705681265,1085.7214774699,
coarse_lhs,standard,coarse_lhs,20250818,472,,6.152944875271,352.5377729297,133.7860100566,0.6669071508,9.3095093665,9.9764165173,True,,9.9764165173,29.9764165173,,0.0000000000,,,,,,17888.4671914468,-11.5875979151,1800.0000000000,19123.4009396185,-173.3415260280,1375.3318732355,
coarse_lhs,standard,coarse_lhs,20250818,473,,1.742621527386,99.8448588079,106.0375759550,3.2487199065,3.7239994488,6.9727193553,True,,6.9727193553,26.9727193553,,0.0000000000,,,,,,17741.0993887053,339.4135923040,1800.0000000000,17673.5817662855,728.4825385438,1732.0459577172,
coarse_lhs,standard,coarse_lhs,20250818,474,,2.666394810845,152.7731691770,80.9997845349,5.7944736320,7.2676954796,13.0621691116,True,,13.0621691116,33.0621691116,,0.0000000000,,,,,,17382.6519445057,214.7348839162,1800.0000000000,16859.1948077616,484.0652570043,1541.1849518353,
coarse_lhs,standard,coarse_lhs,20250818,475,,1.778896479793,101.9232604828,73.9600280814,7.5129557352,5.3710921671,12.8840479023,True,,12.8840479023,32.8840479023,,0.0000000000,,,,,,17685.2001843973,543.6701931188,1800.0000000000,17603.1285720909,932.3458114366,1658.6417077674,
coarse_lhs,standard,coarse_lhs,20250818,476,,0.114103272806,6.5376359604,81.9192981001,5.6780977595,2.2680408817,7.9461386412,True,,7.9461386412,27.9461386412,,0.0000000000,,,,,,18262.1210708548,52.9595630371,1800.0000000000,18446.7092067744,74.1135584653,1774.7943537386,
coarse_lhs,standard,coarse_lhs,20250818,477,,1.621390801601,92.8988498731,137.1229261408,4.7046180031,4.4405239596,9.1451419627,True,,9.1451419627,29.1451419627,,0.0000000000,,,,,,17767.3748715526,644.2854852452,1800.0000000000,17736.5811568539,1252.4039620542,1703.3805601256,
coarse_lhs,standard,coarse_lhs,20250818,478,,0.056920069123,3.2612797304,101.7046758554,12.6620753153,0.7373913143,13.3994666295,True,,13.3994666295,33.3994666295,,0.0000000000,,,,,,19085.7066733885,73.2616498162,1800.0000000000,19160.5813609936,77.5281308549,1797.3356448432,
coarse_lhs,standard,coarse_lhs,20250818,479,,1.656469647785,94.9087197096,133.8777280249,4.6806228099,8.7094897919,13.3901126018,True,,13.3901126018,33.3901126018,,0.0000000000,,,,,,17746.3800790713,624.3328432356,1800.0000000000,17646.6065717987,1786.0629688352,1428.3094590715,
coarse_lhs,standard,coarse_lhs,20250818,480,,2.380801500530,136.4098778388,135.3053369016,3.1920193034,8.7813485667,11.9733678701,True,,11.9733678701,31.9733678701,,0.0000000000,,,,,,17487.1808224842,297.7908567277,1800.0000000000,16626.6051257103,1117.0231558998,1422.1507950166,
coarse_lhs,standard,coarse_lhs,20250818,481,,1.772828377632,101.5755838393,95.2400354732,6.3871335790,1.2287543087,7.6158878877,True,,7.6158878877,27.6158878877,,0.0000000000,,,,,,17677.9360666508,595.9383025242,1800.0000000000,17654.4534539606,710.5846846413,1792.6017979596,
coarse_lhs,standard,coarse_lhs,20250818,482,,5.968989747241,341.9979204738,75.4444530592,0.0117134782,0.5192056004,0.5309190787,True,,0.5309190787,20.5309190787,,0.0000000000,,,,,,17800.8404548603,-0.2731140626,1800.0000000000,17838.0940239204,-12.3790272708,1798.6790851680,
coarse_lhs,standard,coarse_lhs,20250818,483,,1.667345175311,95.5318415368,101.4774248643,5.3470984602,2.5954535890,7.9425520493,True,,7.9425520493,27.9425520493,,0.0000000000,,,,,,17747.6930036447,540.0827287668,1800.0000000000,17722.3034615533,802.2360568180,1766.9917412688,
coarse_lhs,standard,coarse_lhs,20250818,484,,1.983956319645,113.6723238539,132.1774914942,2.9696104628,6.3983853518,9.3679958147,True,,9.3679958147,29.3679958147,,0.0000000000,,,,,,17642.4028311634,359.4880763614,1800.0000000000,17302.8406464242,1134.0486696649,1599.3972579574,
coarse_lhs,standard,coarse_lhs,20250818,485,,5.295007061338,303.3815571066,107.8938571974,6.5854272891,2.7303519845,9.3157792736,True,,9.3157792736,29.3157792736,,0.0000000000,,,,,,18190.9405530449,-593.3079445132,1800.0000000000,18353.0265146669,-839.2964662345,1763.4713723985,
coarse_lhs,standard,coarse_lhs,20250818,486,,5.007494815607,286.9083188679,110.5503037730,6.5587506396,2.0332776009,8.5920282405,True,,8.5920282405,28.5920282405,,0.0000000000,,,,,,18010.8807104746,-693.7280091733,1800.0000000000,18076.2558175070,-908.7905568522,1779.7423327691,
coarse_lhs,standard,coarse_lhs,20250818,487,,2.311177196791,132.4206990830,83.9449473771,6.7847842131,5.9761241714,12.7609083845,True,,12.7609083845,32.7609083845,,0.0000000000,,,,,,17415.8002663818,420.4472522590,1800.0000000000,17077.3922577278,790.7825360478,1625.0011054522,
coarse_lhs,standard,coarse_lhs,20250818,488,,6.261206480244,358.7407059780,96.2338854057,1.9937620917,8.1281448482,10.1219069399,True,,10.1219069399,30.1219069399,,0.0000000000,,,,,,17991.8211319227,-4.2166824655,1800.0000000000,18773.8351704798,-21.4072018371,1476.2729804969,
coarse_lhs,standard,coarse_lhs,20250818,489,,4.776669250694,273.6829881947,113.1913142290,0.1665212817,7.6312132265,7.7977345081,True,,7.7977345081,27.7977345081,,0.0000000000,,,,,,17801.2107693535,-18.8098350242,1800.0000000000,17856.6970051756,-880.8129398632,1514.6464649911,
coarse_lhs,standard,coarse_lhs,20250818,490,,2.675563501543,153.2984964577,121.2613063103,3.6628082009,4.9507285951,8.6135367960,True,,8.6135367960,28.6135367960,,0.0000000000,,,,,,17403.2081643358,199.5785493579,1800.0000000000,16866.8959745056,469.3331139146,1679.9024032500,
coarse_lhs,standard,coarse_lhs,20250818,491,,1.946438233103,111.5226958397,71.6270379768,11.0358603781,1.0543555830,12.0902159610,True,,12.0902159610,32.0902159610,,0.0000000000,,,,,,17510.0019378997,735.3486288621,1800.0000000000,17482.2957994249,805.6031360509,1794.5528380929,
coarse_lhs,standard,coarse_lhs,20250818,492,,0.771694521394,44.2148391492,116.4537620670,11.7038386099,0.0159172432,11.7197558532,True,,11.7197558532,31.7197558532,,0.0000000000,,,,,,18776.8715121362,950.4584193422,1800.0000000000,18778.2000592875,951.7510446361,1799.9987585427,
coarse_lhs,standard,coarse_lhs,20250818,493,,0.566861618987,32.4787783359,76.7030499120,0.1869322415,7.8994432490,8.0863754904,True,,8.0863754904,28.0863754904,,0.0000000000,,,,,,17812.0956294549,7.6994689455,1800.0000000000,18323.2366594680,333.0661232426,1494.2341021469,
coarse_lhs,standard,coarse_lhs,20250818,494,,4.667947676765,267.4537008665,70.6171036393,2.1753434205,8.0842230681,10.2595664886,True,,10.2595664886,30.2595664886,,0.0000000000,,,,,,17793.1753316302,-153.4647782333,1800.0000000000,17767.8128344045,-723.7855324855,1479.7621531844,
coarse_lhs,standard,coarse_lhs,20250818,495,,2.740642188129,157.0272305353,79.1449222901,0.8454451312,9.5992833358,10.4447284670,True,,10.4447284670,30.4447284670,,0.0000000000,,,,,,17738.3941261066,26.1155945535,1800.0000000000,17038.9137969413,322.6351229711,1348.4834212534,
coarse_lhs,standard,coarse_lhs,20250818,496,,4.380412484693,250.9791478993,129.4248768266,6.6271136939,3.7253033229,10.3524170169,True,,10.3524170169,30.3524170169,,0.0000000000,,,,,,17520.4607107025,-810.8822460192,1800.0000000000,17363.3231254114,-1266.7039604374,1731.9983642452,
coarse_lhs,standard,coarse_lhs,20250818,497,,2.371089471652,135.8534195736,120.4262363433,4.7738101300,7.3054268450,12.0792369750,True,,12.0792369750,32.0792369750,,0.0000000000,,,,,,17387.4803356219,400.4101936635,1800.0000000000,16756.1958588270,1013.1633820268,1538.4906191996,
coarse_lhs,standard,coarse_lhs,20250818,498,,0.640846547957,36.7178025135,127.4031758039,0.2534219424,5.0972817914,5.3507037338,True,,5.3507037338,25.3507037338,,0.0000000000,,,,,,17825.8807414566,19.3034222566,1800.0000000000,18346.4411591511,407.5688654885,1672.6868198624,
coarse_lhs,standard,coarse_lhs,20250818,499,,0.497591616018,28.5098995189,103.7539888999,6.6651700359,4.0245427931,10.6897128290,True,,10.6897128290,30.6897128290,,0.0000000000,,,,,,18407.6783874404,330.0784033286,1800.0000000000,18774.6049116739,529.3853455551,1720.6349710019,
coarse_lhs,standard,coarse_lhs,20250818,500,,6.081634888980,348.4520116781,76.0084322373,11.7107739000,2.1134793357,13.8242532358,True,,13.8242532358,33.8242532358,,0.0000000000,,,,,,18672.0992523502,-178.1913930326,1800.0000000000,18829.4896831016,-210.3501410536,1778.1127049772,
coarse_lhs,standard,coarse_lhs,20250818,501,,3.970832937218,227.5119684542,100.6555914930,6.5722978426,6.4135673555,12.9858651981,True,,12.9858651981,32.9858651981,,0.0000000000,,,,,,17353.1729420096,-487.8307111170,1800.0000000000,16917.1374029456,-963.8796058516,1598.4441535035,
coarse_lhs,standard,coarse_lhs,20250818,502,,2.899827876127,166.1478986165,113.6774716458,6.3640595498,5.5596226626,11.9236822125,True,,11.9236822125,31.9236822125,,0.0000000000,,,,,,17097.5899246376,173.2058789443,1800.0000000000,16483.9666637484,324.5179969946,1648.5439196603,
coarse_lhs,standard,coarse_lhs,20250818,503,,3.586437657109,205.4877412391,82.3339783124,0.4920929788,0.8245523724,1.3166453513,True,,1.3166453513,21.3166453513,,0.0000000000,,,,,,17763.4271482061,-17.4347512498,1800.0000000000,17702.1455753920,-46.6484692348,1796.6685555871,
coarse_lhs,standard,coarse_lhs,20250818,504,,2.583511660819,148.0243144878,95.1522394282,0.4027779940,3.5321363559,3.9349143499,True,,3.9349143499,23.9349143499,,0.0000000000,,,,,,17767.4897475824,20.2954822071,1800.0000000000,17482.3931280387,198.2754404964,1738.8676625392,
coarse_lhs,standard,coarse_lhs,20250818,505,,4.993438790728,286.1029679656,128.3241774332,1.4847401929,1.3490716059,2.8338117988,True,,2.8338117988,22.8338117988,,0.0000000000,,,,,,17852.8457063399,-183.0526549276,1800.0000000000,17900.8626201795,-349.3788177992,1791.0820284307,
coarse_lhs,standard,coarse_lhs,20250818,506,,2.758717660973,158.0628788419,75.1546372456,3.2649644170,4.3014541695,7.5664185865,True,,7.5664185865,27.5664185865,,0.0000000000,,,,,,17572.3894668619,91.6701888360,1800.0000000000,17272.5221017841,212.4418315338,1709.3377109361,
coarse_lhs,standard,coarse_lhs,20250818,507,,6.097732886522,349.3743589958,95.6887087653,6.8800132557,0.1513756641,7.0313889198,True,,7.0313889198,27.0313889198,,0.0000000000,,,,,,18447.0509890083,-121.3920361418,1800.0000000000,18461.2875565185,-124.0629321717,1799.8877185007,
coarse_lhs,standard,coarse_lhs,20250818,508,,1.898378946785,108.7691015673,133.4071663196,0.7104251927,9.1123100742,9.8227352669,True,,9.8227352669,29.8227352669,,0.0000000000,,,,,,17769.5053953954,89.7359103172,1800.0000000000,17378.3645749468,1240.7387857532,1393.1324450457,
coarse_lhs,standard,coarse_lhs,20250818,509,,3.226481237591,184.8637575921,110.7919035463,1.6204817534,6.9923599679,8.6128417213,True,,8.6128417213,28.6128417213,,0.0000000000,,,,,,17621.1102290895,-15.2222812058,1800.0000000000,16849.2029427965,-80.9062480250,1560.4238201889,
coarse_lhs,standard,coarse_lhs,20250818,510,,4.557436477924,261.1218755840,93.0579591409,6.3527712094,6.8747819963,13.2275532057,True,,13.2275532057,33.2275532057,,0.0000000000,,,,,,17708.7619450852,-584.0929635144,1800.0000000000,17610.0268078323,-1216.1811746774,1568.4131252697,
coarse_lhs,standard,coarse_lhs,20250818,511,,0.836402282023,47.9223207351,108.5619438581,2.8284106520,6.4869486117,9.3153592637,True,,9.3153592637,29.3153592637,,0.0000000000,,,,,,18005.7709235879,227.9096180584,1800.0000000000,18477.7057206715,750.6194230995,1593.8055387722,
coarse_lhs,standard,coarse_lhs,20250818,512,,1.407764358465,80.6589562890,88.5613559673,4.3910958645,7.9756933242,12.3667891887,True,,12.3667891887,32.3667891887,,0.0000000000,,,,,,17863.1196173996,383.7247193396,1800.0000000000,17977.7658757949,1080.6966773217,1488.3027483904,
coarse_lhs,standard,coarse_lhs,20250818,513,,5.604372743158,321.1069050011,109.8572797444,12.0084578014,0.9142004120,12.9226582134,True,,12.9226582134,32.9226582134,,0.0000000000,,,,,,18826.7710382525,-828.2954967549,1800.0000000000,18904.9388198091,-891.3533928607,1795.9047642724,
coarse_lhs,standard,coarse_lhs,20250818,514,,3.360479561211,192.5412959973,139.5130940860,6.6230791801,5.6084931717,12.2315723518,True,,12.2315723518,32.2315723518,,0.0000000000,,,,,,16898.0407476701,-200.6417002944,1800.0000000000,16134.2521577542,-370.5472042850,1645.8695412803,
coarse_lhs,standard,coarse_lhs,20250818,515,,5.937449592641,340.1908027300,95.7501606469,0.5237787202,6.4687709071,6.9925496273,True,,6.9925496273,26.9925496273,,0.0000000000,,,,,,17847.1842274135,-16.9959235060,1800.0000000000,18429.9187788952,-226.8989441596,1594.9595144615,
coarse_lhs,standard,coarse_lhs,20250818,516,,3.350101080414,191.9466528499,130.7909305501,6.6786709860,6.7301638936,13.4088348796,True,,13.4088348796,33.4088348796,,0.0000000000,,,,,,16945.4099609537,-180.8172403262,1800.0000000000,16084.2309873782,-363.0285911660,1578.0539804324,
coarse_lhs,standard,coarse_lhs,20250818,517,,4.327497621268,247.9473495516,123.9756436243,5.4298755481,4.2258655203,9.6557410684,True,,9.6557410684,29.6557410684,,0.0000000000,,,,,,17547.2517681706,-623.9225097402,1800.0000000000,17350.5474369639,-1109.4976574474,1712.4960969594,
coarse_lhs,standard,coarse_lhs,20250818,518,,0.224852289797,12.8830872192,115.9597798876,0.8831704299,1.2902434124,2.1734138422,True,,2.1734138422,22.1734138422,,0.0000000000,,,,,,17899.8342303930,22.8340779492,1800.0000000000,18045.6842880210,56.1928925727,1791.8428324906,
coarse_lhs,standard,coarse_lhs,20250818,519,,1.728350872742,99.0272105259,139.2595306572,7.4655828126,5.5045294340,12.9701122466,True,,12.9701122466,32.9701122466,,0.0000000000,,,,,,17636.8747036535,1026.7763434739,1800.0000000000,17516.5990309139,1783.8398905164,1651.5307629785,
coarse_lhs,standard,coarse_lhs,20250818,520,,0.535564112237,30.6855632899,134.6136077345,0.9032956157,6.3796607305,7.2829563462,True,,7.2829563462,27.2829563462,,0.0000000000,,,,,,17904.5701339211,62.0535698689,1800.0000000000,18643.1123844992,500.3162116858,1600.5696519215,
coarse_lhs,standard,coarse_lhs,20250818,521,,4.916080975125,281.6706916192,81.5162263739,6.9624843074,4.7032819278,11.6657662352,True,,11.6657662352,31.6657662352,,0.0000000000,,,,,,17914.8087306862,-555.8220404897,1800.0000000000,17992.3640693195,-931.2897101731,1691.6077816275,
coarse_lhs,standard,coarse_lhs,20250818,522,,3.601171475726,206.3319268620,79.9713482280,11.9825261523,0.6473386640,12.6298648163,True,,12.6298648163,32.6298648163,,0.0000000000,,,,,,16941.1707343236,-425.0554854601,1800.0000000000,16894.7737240121,-448.0184939765,1797.9466680051,
coarse_lhs,standard,coarse_lhs,20250818,523,,1.122351889516,64.3060263978,98.8742313394,11.7553604686,1.8588653113,13.6142257799,True,,13.6142257799,33.6142257799,,0.0000000000,,,,,,18303.9327604552,1047.3768413732,1800.0000000000,18383.6192260582,1212.9976646118,1783.0686367970,
coarse_lhs,standard,coarse_lhs,20250818,524,,6.074855590238,348.0635864721,109.0689537368,6.0768937348,1.8868623079,7.9637560427,True,,7.9637560427,27.9637560427,,0.0000000000,,,,,,18448.4691963745,-137.0843782925,1800.0000000000,18649.8174736141,-179.6487800559,1782.5547780921,
coarse_lhs,standard,coarse_lhs,20250818,525,,0.489623149372,28.0533400109,107.2558922107,7.4463741839,0.1562996442,7.6026738281,True,,7.6026738281,27.6026738281,,0.0000000000,,,,,,18504.8321825413,375.6080149820,1800.0000000000,18519.6266337219,383.4920398299,1799.8802950640,
coarse_lhs,standard,coarse_lhs,20250818,526,,5.924971657710,339.4758697214,73.0886091822,13.7914840759,0.1258999383,13.9173840142,True,,13.9173840142,33.9173840142,,0.0000000000,,,,,,18744.0171772173,-353.4067835915,1800.0000000000,18752.6349375492,-356.6329695489,1799.9223311071,
coarse_lhs,standard,coarse_lhs,20250818,527,,4.491777192545,257.3598756459,128.2022270924,1.0407823129,10.3988909889,11.4396733017,True,,11.4396733017,31.4396733017,,0.0000000000,,,,,,17770.8018299284,-130.1967536625,1800.0000000000,17479.0707120091,-1431.0469234611,1270.1290243890,
